"synonym_name","synonym_concept_code","synonym_vocabulary_id"
"X-82","111644","HemOnc"
"CM 082","111644","HemOnc"
"X 82","111644","HemOnc"
"CM082","111644","HemOnc"
"X82","111644","HemOnc"
"Vorolanib","111644","HemOnc"
"Vyxeos liposomal","111645","HemOnc"
"Welireg","111702","HemOnc"
"Xromi","111726","HemOnc"
"Celdoxome","112583","HemOnc"
"Ceprotin","112584","HemOnc"
"Contego","112653","HemOnc"
"Ebvallo","112709","HemOnc"
"High-grade B-cell lymphoma","112856","HemOnc"
"Jaypirca","113677","HemOnc"
"Orserdu","113934","HemOnc"
"RET","114055","HemOnc"
"RET-mutated Malignant solid neoplasm","114055","HemOnc"
"Tab-cel","114177","HemOnc"
"Zolsketil","114299","HemOnc"
"Anticoagulation factor","114335","HemOnc"
"HOE 766","114346","HemOnc"
"S74-6766","114346","HemOnc"
"ICI 123215","114346","HemOnc"
"HOE-766","114346","HemOnc"
"ICI-123215","114346","HemOnc"
"S74 6766","114346","HemOnc"
"S746766","114346","HemOnc"
"HOE766","114346","HemOnc"
"ICI123215","114346","HemOnc"
"Buserelin","114346","HemOnc"
"Cytotoxic T-cell","114362","HemOnc"
"etranacogene dezaparvovec-drlb","114383","HemOnc"
"Etranacogene dezaparvovec","114383","HemOnc"
"LN-144","114432","HemOnc"
"LN 144","114432","HemOnc"
"LN144","114432","HemOnc"
"Lifileuecel","114432","HemOnc"
"Lifileucel","114432","HemOnc"
"Protein C human","114468","HemOnc"
"INCMGA 0012","114475","HemOnc"
"retifanlimab-dlwr","114475","HemOnc"
"MGA 012","114475","HemOnc"
"Retifanlimab","114475","HemOnc"
"EBV-CTLs","114494","HemOnc"
"ATA129","114494","HemOnc"
"ATA-129","114494","HemOnc"
"Tabelecleucel","114494","HemOnc"
"ATA 129","114494","HemOnc"
"Tumor infiltrating lymphocyte","114502","HemOnc"
"FLT180a","114506","HemOnc"
"FLT-180a","114506","HemOnc"
"Verbrinacogene setparvovec","114506","HemOnc"
"Zynyz","114511","HemOnc"
"Alecensaro","114590","HemOnc"
"Azedra","114662","HemOnc"
"CART-EGFRvIII","114706","HemOnc"
"^131I-MIBG","115124","HemOnc"
"^131I-Metaiodobenzylguanidine","115124","HemOnc"
"[131I]MIBG","115124","HemOnc"
"m-[131I]iodobenzylguanidine","115124","HemOnc"
"Iobenguane I 131","115124","HemOnc"
"NiaStase","115287","HemOnc"
"Red blood cells","115383","HemOnc"
"Replacement therapy","115389","HemOnc"
"Thrombotic microangiopathy","115502","HemOnc"
"Tumor infiltrating lymphocytes","115529","HemOnc"
"Abboticin","116559","HemOnc"
"Acnasol","116562","HemOnc"
"Angiosarcoma","116594","HemOnc"
"Ascal","116609","HemOnc"
"Bumetanide","116681","HemOnc"
"Bumex","116682","HemOnc"
"Burinex","116683","HemOnc"
"Carbasalate calcium","116701","HemOnc"
"Celonib","116715","HemOnc"
"Clobetasol","116765","HemOnc"
"Dermatofibrosarcoma protuberans","116871","HemOnc"
"dimethindene maleate","116881","HemOnc"
"Dimetindene","116881","HemOnc"
"E-Base","116979","HemOnc"
"E-Mycin","116980","HemOnc"
"Edemex","116992","HemOnc"
"Ensacove","117013","HemOnc"
"Epkinly","117018","HemOnc"
"Ery-Tab","117029","HemOnc"
"Eryc","117030","HemOnc"
"Erycin","117031","HemOnc"
"Erymax","117032","HemOnc"
"Erypar","117033","HemOnc"
"EryPed","117034","HemOnc"
"Erythrocot","117035","HemOnc"
"ilotycin","117036","HemOnc"
"Erythromycin","117036","HemOnc"
"Erythroped","117037","HemOnc"
"Fencil","117064","HemOnc"
"Fenistil","117066","HemOnc"
"GD2-CART01","117107","HemOnc"
"GD2 CART01","117107","HemOnc"
"GD2CART01","117107","HemOnc"
"Ilosone","117654","HemOnc"
"Mesylonib","117935","HemOnc"
"Mitinab","117945","HemOnc"
"MY-E","117979","HemOnc"
"P-Carbazine","118080","HemOnc"
"Pediamycin","118097","HemOnc"
"Plivatinib","118123","HemOnc"
"Ranbaxy","118153","HemOnc"
"Robimycin","118190","HemOnc"
"Shantinib","118254","HemOnc"
"Sodium bicarbonate","118279","HemOnc"
"Stiemycine","118297","HemOnc"
"Testosterone cypionate","118358","HemOnc"
"Tiloryth","118371","HemOnc"
"Zineryt","118570","HemOnc"
"Acid pump antagonist","119842","HemOnc"
"Aggressive non-Hodgkin lymphoma","119858","HemOnc"
"Akeega","119861","HemOnc"
"Alveolar soft part sarcoma","119873","HemOnc"
"Alymsys","119874","HemOnc"
"Anniko","119886","HemOnc"
"Annikol","119887","HemOnc"
"Anti-BCMA antibody-drug conjugate","119889","HemOnc"
"Anti-BCMA BiTE antibody","119890","HemOnc"
"Anti-BCMA-CD3 bispecific antibody","119890","HemOnc"
"Anti-BCMA CAR T-cell","119891","HemOnc"
"Anti-CD19 antibody-drug conjugate","119892","HemOnc"
"Anti-CD19 BiTE antibody","119893","HemOnc"
"Anti-CD19-CD3 bispecific antibody","119893","HemOnc"
"Anti-CD19 CAR T-cell","119894","HemOnc"
"Anti-CD20 radioimmunoconjugate","119896","HemOnc"
"Anti-CD22 antibody-drug conjugate","119897","HemOnc"
"Anti-CD22 immunotoxin","119898","HemOnc"
"Anti-CD3 BiTE antibody","119899","HemOnc"
"Anti-CD30 antibody-drug conjugate","119900","HemOnc"
"Anti-CD33 antibody-drug conjugate","119901","HemOnc"
"Anti-CD33 BiTE antibody","119902","HemOnc"
"Anti-CD33-CD3 bispecific antibody","119902","HemOnc"
"Anti-CD33 radioimmunoconjugate","119903","HemOnc"
"Anti-CD79B antibody-drug conjugate","119904","HemOnc"
"Anti-EpCAM BiTE antibody","119905","HemOnc"
"Anti-EpCAM-CD3 bispecific antibody","119905","HemOnc"
"Anti-FOLR1 antibody-drug conjugate","119906","HemOnc"
"Anti-HER2 antibody-drug conjugate","119908","HemOnc"
"Anti-nectin-4 antibody-drug conjugate","119910","HemOnc"
"Anti-NGcGM3 antibody","119911","HemOnc"
"Anti-TACSTD2 antibody-drug conjugate","119912","HemOnc"
"Anti-TF antibody-drug conjugate","119913","HemOnc"
"Aponvie","119916","HemOnc"
"Arokaris","119919","HemOnc"
"Asparagine-specific enzyme","119922","HemOnc"
"B-cell lymphoma","119932","HemOnc"
"Baizean","119937","HemOnc"
"Balfaxar","119940","HemOnc"
"Bevacizumab-maly","119949","HemOnc"
"MB-02","119949","HemOnc"
"MB 02","119949","HemOnc"
"MB02","119949","HemOnc"
"Bical","119952","HemOnc"
"Bicalmid","119953","HemOnc"
"Bicalon","119954","HemOnc"
"Bicatero","119955","HemOnc"
"Biliary tract cancer","119957","HemOnc"
"Binarex","119958","HemOnc"
"Borofalan","119972","HemOnc"
"SPM-011","119973","HemOnc"
"SPM 011","119973","HemOnc"
"SPM011","119973","HemOnc"
"Borofalan-10B","119973","HemOnc"
"Briumvi","119978","HemOnc"
"HCFU","119992","HemOnc"
"hexylcarbamoyl fluorouracil","119992","HemOnc"
"Carmofur","119992","HemOnc"
"Cassotide","119996","HemOnc"
"Celebrex","119999","HemOnc"
"Celecoxib","120000","HemOnc"
"Ceplene","120004","HemOnc"
"Columvi","120060","HemOnc"
"Craniopharyngioma","120073","HemOnc"
"CYP17 inhibitor","120077","HemOnc"
"Daboshu","120085","HemOnc"
"daratumumab and vorhyaluronidase alfa","120089","HemOnc"
"Daratumumab and vorhyaluronidase","120089","HemOnc"
"SP-02L","120090","HemOnc"
"ZIO-101","120090","HemOnc"
"SP 02L","120090","HemOnc"
"ZIO 101","120090","HemOnc"
"SP02L","120090","HemOnc"
"ZIO101","120090","HemOnc"
"Darinaparsin","120090","HemOnc"
"Darvias","120091","HemOnc"
"Darzquro","120092","HemOnc"
"Difolta","120115","HemOnc"
"CM-4307","120118","HemOnc"
"donafenib tosylate","120118","HemOnc"
"CM 4307","120118","HemOnc"
"CM4307","120118","HemOnc"
"Donafenib","120118","HemOnc"
"Elplat","120160","HemOnc"
"elranatamab-bcmm","120161","HemOnc"
"PF-06863135","120161","HemOnc"
"RN-613","120161","HemOnc"
"PF 06863135","120161","HemOnc"
"RN 613","120161","HemOnc"
"PF06863135","120161","HemOnc"
"RN613","120161","HemOnc"
"Elranatamab","120161","HemOnc"
"Elrexfio","120163","HemOnc"
"Elyxyb","120164","HemOnc"
"Enweida","120169","HemOnc"
"Erica","120173","HemOnc"
"EE","120175","HemOnc"
"Ethinylestradiol","120175","HemOnc"
"EZH1 inhibitor","120179","HemOnc"
"Ezharmia","120180","HemOnc"
"Factor B inhibitor","120181","HemOnc"
"Fensolvi","120186","HemOnc"
"Filgrastim-ayow","120189","HemOnc"
"First-generation nonsteroidal antiandrogen","120190","HemOnc"
"Foscan","120194","HemOnc"
"fosanetupitant chloride hydrochloride","120195","HemOnc"
"Fosnetupitant","120195","HemOnc"
"Fylnetra","120197","HemOnc"
"G-Lasta","120198","HemOnc"
"Gamma secretase inhibitor","120201","HemOnc"
"Gonax","120237","HemOnc"
"Histamine dihydrochloride","120274","HemOnc"
"Hiyasta","120278","HemOnc"
"IL-3 fused immunotoxin","120402","HemOnc"
"IMPDH inhibitor","120407","HemOnc"
"Imunomax-γ","120408","HemOnc"
"Inflammatory myofibroblastic tumor","120415","HemOnc"
"Interferon gamma","120419","HemOnc"
"Interferon gamma-1a","120420","HemOnc"
"Interleukin","120421","HemOnc"
"Irribow","120430","HemOnc"
"Ixoten","120444","HemOnc"
"Januvia","120449","HemOnc"
"Laserphyrin","120477","HemOnc"
"LenaDex","120480","HemOnc"
"Malignant glioma","120508","HemOnc"
"Megludase","120525","HemOnc"
"Mepact","120528","HemOnc"
"Mifamurtide","120531","HemOnc"
"Miripla","120534","HemOnc"
"Miriplatin","120535","HemOnc"
"Neuroendocrine carcinoma","120584","HemOnc"
"Niraparib and Abiraterone","120586","HemOnc"
"CJNJ-67652000","120586","HemOnc"
"CJNJ 67652000","120586","HemOnc"
"CJNJ67652000","120586","HemOnc"
"Niraparib and abiraterone","120586","HemOnc"
"PF-03084014","120587","HemOnc"
"PF 03084014","120587","HemOnc"
"PF03084014","120587","HemOnc"
"Nirogacestat","120587","HemOnc"
"nirogacestat hydrobromide","120587","HemOnc"
"HQP-1351","120610","HemOnc"
"HQP 1351","120610","HemOnc"
"HQP1351","120610","HemOnc"
"Olverembatinib","120610","HemOnc"
"Ondexxya","120618","HemOnc"
"Onsenal","120620","HemOnc"
"Organoarsenical","120632","HemOnc"
"Padeliporfin","120642","HemOnc"
"Pegfilgrastim-fpgk","120652","HemOnc"
"Pegfilgrastim-pbbk","120653","HemOnc"
"PheoMIBG-I 131","120667","HemOnc"
"Photosensitizer","120668","HemOnc"
"Predonine","120678","HemOnc"
"Procalut","120686","HemOnc"
"Proemend","120687","HemOnc"
"Progestin","120690","HemOnc"
"Prosmide","120692","HemOnc"
"Pyrukynd","120696","HemOnc"
"Pyruvate kinase activator","120697","HemOnc"
"Racotumomab","120701","HemOnc"
"Radiosensitizer","120702","HemOnc"
"Raiatt MIBG-I 131","120705","HemOnc"
"Ranmark","120708","HemOnc"
"Compound Huangdai","120712","HemOnc"
"Realgar-Indigo naturalis formulation","120712","HemOnc"
"D2163","120714","HemOnc"
"Rebimastat","120714","HemOnc"
"Releuko","120719","HemOnc"
"Remitoro","120720","HemOnc"
"Rethio","120725","HemOnc"
"Second-generation nonsteroidal antiandrogen","120750","HemOnc"
"Sitagliptin","120762","HemOnc"
"Stimufend","120784","HemOnc"
"Takecab","120801","HemOnc"
"Taloporfin","120803","HemOnc"
"Talvey","120805","HemOnc"
"Teceleukin","120812","HemOnc"
"Temoporfin","120813","HemOnc"
"GS-4059","120817","HemOnc"
"GS 4059","120817","HemOnc"
"GS4059","120817","HemOnc"
"Tirabrutinib","120817","HemOnc"
"Tirazone","120818","HemOnc"
"Tookad","120827","HemOnc"
"TEM","120836","HemOnc"
"tretamine","120836","HemOnc"
"Triethylenemelamine","120836","HemOnc"
"Trofosfamide","120837","HemOnc"
"TS-1","120838","HemOnc"
"Utamide","120862","HemOnc"
"DS-3201b","120865","HemOnc"
"valemetostat tosilate","120865","HemOnc"
"valemetostat tosylate","120865","HemOnc"
"Valemetostat","120865","HemOnc"
"Vaxira","120871","HemOnc"
"Velexbru","120873","HemOnc"
"vonoprazan fumarate","120882","HemOnc"
"Vonoprazan","120882","HemOnc"
"AG-881","120883","HemOnc"
"AG 881","120883","HemOnc"
"AG881","120883","HemOnc"
"Vorasidenib","120883","HemOnc"
"Xinfu","120924","HemOnc"
"Yu Duo","120929","HemOnc"
"Zepsun","120935","HemOnc"
"Acute lymphoblastic leukemia infant","121032","HemOnc"
"ACVR1 inhibitor","121034","HemOnc"
"Afema","121050","HemOnc"
"Alhemo","121081","HemOnc"
"Alkyl sulfonate","121085","HemOnc"
"catequentinib","121127","HemOnc"
"AL-3818","121127","HemOnc"
"Anlotinib","121127","HemOnc"
"AL 3818","121127","HemOnc"
"AL3818","121127","HemOnc"
"Anti-CD7 CAR T-cell","121154","HemOnc"
"Anti-CLDN18.2 antibody","121156","HemOnc"
"Anti-dabigatran antibody fragment","121159","HemOnc"
"Anti-EGFR-HGFR bispecific antibody","121161","HemOnc"
"Anti-Factor IXa-Factor Xa bispecific antibody","121166","HemOnc"
"Anti-IL-2R immunotoxin","121175","HemOnc"
"Anti-TFPI antibody","121189","HemOnc"
"Anticoagulant reversal agent","121195","HemOnc"
"Aphexda","121216","HemOnc"
"Aybintio","121262","HemOnc"
"BE-CAR7","121325","HemOnc"
"Bevacizumab-aybi","121370","HemOnc"
"Bevacizumab-equi","121372","HemOnc"
"FKB-238","121372","HemOnc"
"FKB 238","121372","HemOnc"
"FKB238","121372","HemOnc"
"Bevacizumab-onbe","121373","HemOnc"
"Blitzima","121408","HemOnc"
"Cereblon E3 ubiquitin ligase modulator","121574","HemOnc"
"D-glucopyranose","121807","HemOnc"
"DCNU","121807","HemOnc"
"Chlorozotocin","121807","HemOnc"
"Concizumab","121922","HemOnc"
"concizumab-mtci","121922","HemOnc"
"Dinutuximab beta","122132","HemOnc"
"GDC-6036","122139","HemOnc"
"Divarasib","122139","HemOnc"
"GDC 6036","122139","HemOnc"
"GDC6036","122139","HemOnc"
"RG-6330","122139","HemOnc"
"RG 6330","122139","HemOnc"
"RG6330","122139","HemOnc"
"Dome","122150","HemOnc"
"Eculizumab-beke","122214","HemOnc"
"Eculizumab-aeeb","122214","HemOnc"
"Eculizumab-epys","122216","HemOnc"
"Eculizumab-aagh","122216","HemOnc"
"Elunate","122242","HemOnc"
"Enrylaze","122257","HemOnc"
"Equidacent","122274","HemOnc"
"Fablyn","122310","HemOnc"
"CGS-16949A","122313","HemOnc"
"Fadrozole","122313","HemOnc"
"CGS 16949A","122313","HemOnc"
"CGS16949A","122313","HemOnc"
"FAD-286","122313","HemOnc"
"FAD 286","122313","HemOnc"
"FAD286","122313","HemOnc"
"Fitusiran","122376","HemOnc"
"ALN-AT3SC","122376","HemOnc"
"Folic acid analog","122396","HemOnc"
"GnRH analog","122542","HemOnc"
"Heparin antagonist","122734","HemOnc"
"Hepatic veno-occlusive disease","122736","HemOnc"
"Hepzato","122738","HemOnc"
"Herwenda","122744","HemOnc"
"IDH-mutated Myelodysplastic syndrome","123215","HemOnc"
"Inaqovi","123239","HemOnc"
"JAK1 inhibitor","123280","HemOnc"
"JAK2 inhibitor","123281","HemOnc"
"JAK3 inhibitor","123283","HemOnc"
"Jelmyto","123301","HemOnc"
"KMT2A-rearranged Acute lymphoblastic leukemia infant","123646","HemOnc"
"Acute lymphoblastic leukemia infant","123646","HemOnc"
"KRAS-mutated Colorectal cancer","123676","HemOnc"
"CP-336,156","123739","HemOnc"
"Lasofoxifene","123739","HemOnc"
"CP 336,156","123739","HemOnc"
"CP336,156","123739","HemOnc"
"YH-25448","123749","HemOnc"
"GNS-1480","123749","HemOnc"
"Lazertinib","123749","HemOnc"
"YH 25448","123749","HemOnc"
"GNS 1480","123749","HemOnc"
"YH25448","123749","HemOnc"
"GNS1480","123749","HemOnc"
"Leclaza","123770","HemOnc"
"Loop diuretic","124341","HemOnc"
"Loqtorz","124343","HemOnc"
"Loqtorzi","124343","HemOnc"
"Malignant neoplasm","124482","HemOnc"
"Melphalan for Injection-Hepatic Delivery System","124558","HemOnc"
"Mezigdomide","124580","HemOnc"
"BMS-986348","124580","HemOnc"
"CC-92480","124580","HemOnc"
"BMS 986348","124580","HemOnc"
"CC 92480","124580","HemOnc"
"BMS986348","124580","HemOnc"
"CC92480","124580","HemOnc"
"Mitomycin pyelocalyceal","124616","HemOnc"
"Motixafortide","124664","HemOnc"
"BKT-140","124664","HemOnc"
"BL-8040","124664","HemOnc"
"TF-14016","124664","HemOnc"
"BKT 140","124664","HemOnc"
"BL 8040","124664","HemOnc"
"TF 14016","124664","HemOnc"
"BKT140","124664","HemOnc"
"BL8040","124664","HemOnc"
"TF14016","124664","HemOnc"
"Mycapssa","124690","HemOnc"
"Onbevzi","124914","HemOnc"
"Oporia","124918","HemOnc"
"Potentiating agent","125181","HemOnc"
"Pyrimidine analog","125229","HemOnc"
"Qarziba","125232","HemOnc"
"Ritemvia","125353","HemOnc"
"Rituximab-blit","125356","HemOnc"
"Rituximab-rite","125358","HemOnc"
"Rituximab-rixa","125359","HemOnc"
"GP-2013","125359","HemOnc"
"GP 2013","125359","HemOnc"
"GP2013","125359","HemOnc"
"Rituximab-rixi","125360","HemOnc"
"Rixathon","125362","HemOnc"
"Riximyo","125363","HemOnc"
"Simvastatin","125601","HemOnc"
"Small bowel adenocarcinoma","125621","HemOnc"
"Statin","125691","HemOnc"
"Synthetic muramyl dipeptide","125803","HemOnc"
"Tepkinly","125893","HemOnc"
"Tevimbra","125900","HemOnc"
"TGF-beta inhibitor","125902","HemOnc"
"Topoisomerase I inhibitor","125950","HemOnc"
"Topoisomerase II inhibitor","125952","HemOnc"
"Trastuzumab-herw","125978","HemOnc"
"Trastuzumab-zerc","125979","HemOnc"
"Urate oxidase","126042","HemOnc"
"Urothelial carcinoma","126044","HemOnc"
"Xaluprine","126460","HemOnc"
"Zercepac","126811","HemOnc"
"Zocor","127127","HemOnc"
"IMAB-362","127128","HemOnc"
"Zolbetuximab","127128","HemOnc"
"IMAB 362","127128","HemOnc"
"IMAB362","127128","HemOnc"
"GC-182","127128","HemOnc"
"GC 182","127128","HemOnc"
"GC182","127128","HemOnc"
"zolbetuximab-clzb","127128","HemOnc"
"Anti-DLL3-CD3 bispecific antibody","134888","HemOnc"
"Aromatase inhibitors first generation","134903","HemOnc"
"Aromatase inhibitor first generation","134903","HemOnc"
"Aromatase inhibitors second generation","134904","HemOnc"
"Aromatase inhibitor second generation","134904","HemOnc"
"Aromatase inhibitors third generation","134905","HemOnc"
"Aromatase inhibitor third generation","134905","HemOnc"
"Augtyro","134920","HemOnc"
"Autologous stem cells","134921","HemOnc"
"Bcl-2 translation inhibitor","134935","HemOnc"
"Colaspase","135118","HemOnc"
"Complement factor D inhibitor","135120","HemOnc"
"Complement pathway inhibitor","135121","HemOnc"
"Danicopan","135141","HemOnc"
"ALXN-2040","135141","HemOnc"
"ALXN 2040","135141","HemOnc"
"ALXN2040","135141","HemOnc"
"MDL-71782","135220","HemOnc"
"RMI-71782","135220","HemOnc"
"DFMO","135220","HemOnc"
"difluoromethylornithine","135220","HemOnc"
"Eflornithine","135220","HemOnc"
"MDL 71782","135220","HemOnc"
"RMI 71782","135220","HemOnc"
"MDL71782","135220","HemOnc"
"RMI71782","135220","HemOnc"
"FAK inhibitor","135267","HemOnc"
"Fruzaqla","135309","HemOnc"
"Fukewei","135315","HemOnc"
"Genasense","135350","HemOnc"
"ImmuCyst","135708","HemOnc"
"Imtix","135709","HemOnc"
"Iwilfin","135729","HemOnc"
"Naveruclif","135948","HemOnc"
"Nystop","136046","HemOnc"
"G-3139","136048","HemOnc"
"Oblimersen","136048","HemOnc"
"G 3139","136048","HemOnc"
"G3139","136048","HemOnc"
"Ogsiveo","136050","HemOnc"
"Omjjara","136053","HemOnc"
"OncoTice","136054","HemOnc"
"Ornidyl","136061","HemOnc"
"Ornithine decarboxylase inhibitor","136062","HemOnc"
"PARP1 inhibitor","136085","HemOnc"
"PARP2 inhibitor","136086","HemOnc"
"Pemrydi","136095","HemOnc"
"TPX-0005","136156","HemOnc"
"Repotrectinib","136156","HemOnc"
"TPX 0005","136156","HemOnc"
"TPX0005","136156","HemOnc"
"Spexotras","136237","HemOnc"
"Tarlatamab","136303","HemOnc"
"AMG-757","136303","HemOnc"
"AMG 757","136303","HemOnc"
"AMG757","136303","HemOnc"
"tarlatamab-dlle","136303","HemOnc"
"Truqap","136353","HemOnc"
"TYK2 inhibitor","136355","HemOnc"
"Vivimusta","136381","HemOnc"
"ADAMTS13 recombinant","139603","HemOnc"
"ADAMTS13 recombinant-krhn","139603","HemOnc"
"apadamtase alfa","139603","HemOnc"
"Adzynma","139607","HemOnc"
"ADP-A2M4","139608","HemOnc"
"afami-cel","139608","HemOnc"
"Afamitresgene Autoleucel","139608","HemOnc"
"Afamitresgene autoleucel","139608","HemOnc"
"Amtagvi","139652","HemOnc"
"Androgen-deprivation therapy","139660","HemOnc"
"Anktiva","139666","HemOnc"
"Anti-MAGE-A4 SPEAR T-cell","139670","HemOnc"
"Antineoplastic bispecific antibody","139671","HemOnc"
"CARv3-TEAM-E T-cells","139877","HemOnc"
"Casgevy","139879","HemOnc"
"Congenital thrombotic thrombocytopenic purpura","139953","HemOnc"
"Exagamglogene autotemcel","140113","HemOnc"
"exa-cel","140113","HemOnc"
"Fabhalta","140118","HemOnc"
"Gene therapy","140179","HemOnc"
"Hematologic bispecific antibody","140249","HemOnc"
"Hemoglobin S polymerization inhibitor","140251","HemOnc"
"Hercessi","140254","HemOnc"
"Imdelltra","140703","HemOnc"
"Immunostimulatory bispecific antibody","140704","HemOnc"
"Locally delivered therapy","140881","HemOnc"
"Male genital cancer","140909","HemOnc"
"Medications by manufacturing method","140950","HemOnc"
"Myeloid neoplasm","141020","HemOnc"
"ALT-803","141155","HemOnc"
"N-803","141155","HemOnc"
"nogapendekin alfa inbakicept-pmln","141155","HemOnc"
"Nogapendekin alfa inbakicept","141155","HemOnc"
"ALT 803","141155","HemOnc"
"N 803","141155","HemOnc"
"ALT803","141155","HemOnc"
"N803","141155","HemOnc"
"Ojemda","141170","HemOnc"
"Ojjaara","141171","HemOnc"
"Ovarian irradiation","141186","HemOnc"
"Oyavas","141187","HemOnc"
"Profibrinolytic","141250","HemOnc"
"Pyruvate kinase deficiency","141252","HemOnc"
"Recombinant medication","141280","HemOnc"
"Rusfertide","141339","HemOnc"
"PTG-300","141339","HemOnc"
"PTG 300","141339","HemOnc"
"PTG300","141339","HemOnc"
"Smoldering multiple myeloma","141403","HemOnc"
"SPEAR T-cell","141410","HemOnc"
"BIIB-024","141487","HemOnc"
"DAY-101","141487","HemOnc"
"MLN-2480","141487","HemOnc"
"TAK-580","141487","HemOnc"
"Tovorafenib","141487","HemOnc"
"BIIB 024","141487","HemOnc"
"DAY 101","141487","HemOnc"
"MLN 2480","141487","HemOnc"
"TAK 580","141487","HemOnc"
"BIIB024","141487","HemOnc"
"DAY101","141487","HemOnc"
"MLN2480","141487","HemOnc"
"TAK580","141487","HemOnc"
"HLX-02","141495","HemOnc"
"Trastuzumab-strf","141495","HemOnc"
"HLX 02","141495","HemOnc"
"HLX02","141495","HemOnc"
"Alkixen","141989","HemOnc"
"Altuviiio","141998","HemOnc"
"Alumsys","141999","HemOnc"
"Anti-CSF1R antibody","142012","HemOnc"
"Anti-EGFRvIII CAR T-cell","142013","HemOnc"
"Anti-GD2 CAR T-cell","142014","HemOnc"
"Anti-GD2 cellular therapy","142015","HemOnc"
"Anti-GPRC5D CAR T-cell","142016","HemOnc"
"Anti-GPRC5D cellular therapy","142017","HemOnc"
"Anti-PD-1-VEGF bispecific antibody","142018","HemOnc"
"Avzivi","142044","HemOnc"
"axatilimab-csfr","142045","HemOnc"
"Axatilimab","142045","HemOnc"
"BHAC","142070","HemOnc"
"Behenoyl cytarabine","142070","HemOnc"
"BAT-1706","142084","HemOnc"
"Bevacizumab-tnjn","142084","HemOnc"
"BAT 1706","142084","HemOnc"
"BAT1706","142084","HemOnc"
"CM-313","142243","HemOnc"
"CM 313","142243","HemOnc"
"CM313","142243","HemOnc"
"Crizocent","142259","HemOnc"
"BIVV-001","142348","HemOnc"
"Efanesoctocog alfa","142348","HemOnc"
"BIVV 001","142348","HemOnc"
"BIVV001","142348","HemOnc"
"Erlomy","142362","HemOnc"
"Erlotaz","142363","HemOnc"
"ErlotiRel","142365","HemOnc"
"Ertinob","142366","HemOnc"
"Focinvez","142400","HemOnc"
"Imarech","143799","HemOnc"
"Imat","143800","HemOnc"
"AK-112","143813","HemOnc"
"SMT-112","143813","HemOnc"
"Ivonescimab","143813","HemOnc"
"AK 112","143813","HemOnc"
"SMT 112","143813","HemOnc"
"AK112","143813","HemOnc"
"SMT112","143813","HemOnc"
"Lazcluze","143913","HemOnc"
"Lortinib","143987","HemOnc"
"Mavorixafor","144015","HemOnc"
"Niktimvo","144137","HemOnc"
"Persistol","144205","HemOnc"
"Rytelo","144291","HemOnc"
"HMPL-523","144344","HemOnc"
"Sovleplenib","144344","HemOnc"
"HMPL 523","144344","HemOnc"
"HMPL523","144344","HemOnc"
